"~id",text,~label
1606,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1607,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1608,"To be, or not to be: that is the question.",Tweet
1609,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love.",Tweet
1610,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1611,For ever and a day.,Tweet
1612,This above all: to thine own self be true.,Tweet
1613,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1614,I like this place and willingly could waste my time in it.,Tweet
1615,Rich gifts wax poor when givers prove unkind.,Tweet
1616,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1617,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1618,Can one desire too much of a good thing?.,Tweet
1619,O! she doth teach the torches to burn bright.,Tweet
1620,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1621,Rich gifts wax poor when givers prove unkind.,Tweet
1622,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
1623,A horse! a horse! my kingdom for a horse!.,Tweet
1624,"There is nothing either good or bad, but thinking makes it so.",Tweet
1625,I like this place and willingly could waste my time in it.,Tweet
1626,A horse! a horse! my kingdom for a horse!.,Tweet
1627,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1628,A horse! a horse! my kingdom for a horse!.,Tweet
1629,The play 's the thing wherein I'll catch the conscience of the king.,Tweet
1630,I like this place and willingly could waste my time in it.,Tweet
1631,This above all: to thine own self be true.,Tweet
1632,Not stepping o'er the bounds of modesty.,Tweet
1633,A horse! a horse! my kingdom for a horse!.,Tweet
1634,Brevity is the soul of wit.,Tweet
1635,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1636,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
1637,"It is the east, and Juliet is the sun.",Tweet
1638,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1639,"An honest tale speeds best, being plainly told.",Tweet
1640,For you and I are past our dancing days.,Tweet
1641,Tempt not a desperate man.,Tweet
1642,"I will speak daggers to her, but use none.",Tweet
1643,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
1644,True is it that we have seen better days.,Tweet
1645,Rich gifts wax poor when givers prove unkind.,Tweet
1646,A horse! a horse! my kingdom for a horse!.,Tweet
1647,For you and I are past our dancing days.,Tweet
1648,The play 's the thing wherein I'll catch the conscience of the king.,Tweet
1649,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
1650,Can one desire too much of a good thing?.,Tweet
